data.name,folds,seed,algo,bad.groups,RSS,RMSE,mean.sd,zeros
five,4,2,RSS,0,1.5,0.433012701892219,0.5,1
five,4,2,Wasikowski,0,1.5,0.433012701892219,0.5,1
five,4,2,origami,0,,,,
five,4,3,random,0,7.5,0.968245836551854,1.10786642348406,2
five,4,3,RSS,0,1.5,0.433012701892219,0.5,1
five,4,3,Wasikowski,0,1.5,0.433012701892219,0.5,1
five,4,3,origami,0,,,,
five,4,4,random,0,3.5,0.661437827766148,0.728713553878169,1
five,4,4,RSS,0,1.5,0.433012701892219,0.5,1
five,4,4,Wasikowski,0,1.5,0.433012701892219,0.5,1
five,4,4,origami,0,,,,
five,4,5,random,0,5.5,0.82915619758885,0.957427107756338,2
five,4,5,RSS,0,1.5,0.433012701892219,0.5,1
five,4,5,Wasikowski,0,1.5,0.433012701892219,0.5,1
five,4,5,origami,0,,,,
five,4,6,random,0,13.5,1.29903810567666,1.42519827817821,2
five,4,6,RSS,0,1.5,0.433012701892219,0.5,1
five,4,6,Wasikowski,0,1.5,0.433012701892219,0.5,1
five,4,6,origami,0,,,,
five,4,7,random,0,1.5,0.433012701892219,0.5,1
five,4,7,RSS,0,1.5,0.433012701892219,0.5,1
five,4,7,Wasikowski,0,1.5,0.433012701892219,0.5,1
five,4,7,origami,0,,,,
five,4,8,random,0,1.5,0.433012701892219,0.5,1
five,4,8,RSS,0,1.5,0.433012701892219,0.5,1
five,4,8,Wasikowski,0,1.5,0.433012701892219,0.5,1
five,4,8,origami,0,,,,
five,4,9,random,0,3.5,0.661437827766148,0.728713553878169,1
five,4,9,RSS,0,1.5,0.433012701892219,0.5,1
five,4,9,Wasikowski,0,1.5,0.433012701892219,0.5,1
five,4,9,origami,0,,,,
five,4,10,random,0,3.5,0.661437827766148,0.728713553878169,1
five,4,10,RSS,0,1.5,0.433012701892219,0.5,1
five,4,10,Wasikowski,0,1.5,0.433012701892219,0.5,1
five,4,10,origami,0,,,,
five,5,1,random,0,4,0.632455532033676,0.692191292019621,2
five,5,1,RSS,0,4,0.632455532033676,0.692191292019621,2
five,5,1,Wasikowski,0,4,0.632455532033676,0.692191292019621,2
five,5,1,origami,0,,,,
five,5,2,random,0,4,0.632455532033676,0.692191292019621,2
five,5,2,RSS,0,4,0.632455532033676,0.692191292019621,2
five,5,2,Wasikowski,0,4,0.632455532033676,0.692191292019621,2
five,5,2,origami,0,,,,
five,5,3,random,0,4,0.632455532033676,0.692191292019621,2
five,5,3,RSS,0,4,0.632455532033676,0.692191292019621,2
five,5,3,Wasikowski,0,4,0.632455532033676,0.692191292019621,2
five,5,3,origami,0,,,,
five,5,4,random,0,4,0.632455532033676,0.692191292019621,2
five,5,4,RSS,0,4,0.632455532033676,0.692191292019621,2
five,5,4,Wasikowski,0,4,0.632455532033676,0.692191292019621,2
five,5,4,origami,0,,,,
five,5,5,random,0,4,0.632455532033676,0.692191292019621,2
five,5,5,RSS,0,4,0.632455532033676,0.692191292019621,2
five,5,5,Wasikowski,0,4,0.632455532033676,0.692191292019621,2
five,5,5,origami,0,,,,
five,5,6,random,0,4,0.632455532033676,0.692191292019621,2
five,5,6,RSS,0,4,0.632455532033676,0.692191292019621,2
five,5,6,Wasikowski,0,4,0.632455532033676,0.692191292019621,2
five,5,6,origami,0,,,,
five,5,7,random,0,4,0.632455532033676,0.692191292019621,2
five,5,7,RSS,0,4,0.632455532033676,0.692191292019621,2
five,5,7,Wasikowski,0,4,0.632455532033676,0.692191292019621,2
five,5,7,origami,0,,,,
five,5,8,random,0,4,0.632455532033676,0.692191292019621,2
five,5,8,RSS,0,4,0.632455532033676,0.692191292019621,2
five,5,8,Wasikowski,0,4,0.632455532033676,0.692191292019621,2
five,5,8,origami,0,,,,
five,5,9,random,0,4,0.632455532033676,0.692191292019621,2
five,5,9,RSS,0,4,0.632455532033676,0.692191292019621,2
five,5,9,Wasikowski,0,4,0.632455532033676,0.692191292019621,2
five,5,9,origami,0,,,,
five,5,10,random,0,4,0.632455532033676,0.692191292019621,2
five,5,10,RSS,0,4,0.632455532033676,0.692191292019621,2
five,5,10,Wasikowski,0,4,0.632455532033676,0.692191292019621,2
five,5,10,origami,0,,,,
five,6,1,random,0,4.5,0.670820393249937,0.692191292019621,2
five,6,1,RSS,0,4.5,0.670820393249937,0.692191292019621,2
five,6,1,Wasikowski,0,4.5,0.670820393249937,0.692191292019621,2
five,6,1,origami,0,,,,
five,6,2,random,0,4.5,0.670820393249937,0.692191292019621,2
five,6,2,RSS,0,4.5,0.670820393249937,0.692191292019621,2
five,6,2,Wasikowski,0,4.5,0.670820393249937,0.692191292019621,2
five,6,2,origami,0,,,,
five,6,3,random,0,4.5,0.670820393249937,0.692191292019621,2
five,6,3,RSS,0,4.5,0.670820393249937,0.692191292019621,2
five,6,3,Wasikowski,0,4.5,0.670820393249937,0.692191292019621,2
five,6,3,origami,0,,,,
five,6,4,random,0,4.5,0.670820393249937,0.692191292019621,2
five,6,4,RSS,0,4.5,0.670820393249937,0.692191292019621,2
five,6,4,Wasikowski,0,4.5,0.670820393249937,0.692191292019621,2
five,6,4,origami,0,,,,
five,6,5,random,0,4.5,0.670820393249937,0.692191292019621,2
five,6,5,RSS,0,4.5,0.670820393249937,0.692191292019621,2
five,6,5,Wasikowski,0,4.5,0.670820393249937,0.692191292019621,2
five,6,5,origami,0,,,,
five,6,6,random,0,4.5,0.670820393249937,0.692191292019621,2
five,6,6,RSS,0,4.5,0.670820393249937,0.692191292019621,2
five,6,6,Wasikowski,0,4.5,0.670820393249937,0.692191292019621,2
five,6,6,origami,0,,,,
five,6,7,random,0,4.5,0.670820393249937,0.692191292019621,2
five,6,7,RSS,0,4.5,0.670820393249937,0.692191292019621,2
five,6,7,Wasikowski,0,4.5,0.670820393249937,0.692191292019621,2
five,6,7,origami,0,,,,
five,6,8,random,0,4.5,0.670820393249937,0.692191292019621,2
five,6,8,RSS,0,4.5,0.670820393249937,0.692191292019621,2
five,6,8,Wasikowski,0,4.5,0.670820393249937,0.692191292019621,2
five,6,8,origami,0,,,,
five,6,9,random,0,4.5,0.670820393249937,0.692191292019621,2
five,6,9,RSS,0,4.5,0.670820393249937,0.692191292019621,2
five,6,9,Wasikowski,0,4.5,0.670820393249937,0.692191292019621,2
five,6,9,origami,0,,,,
five,6,10,random,0,4.5,0.670820393249937,0.692191292019621,2
five,6,10,RSS,0,4.5,0.670820393249937,0.692191292019621,2
five,6,10,Wasikowski,0,4.5,0.670820393249937,0.692191292019621,2
five,6,10,origami,0,,,,
five,7,1,random,0,5.46938775510204,0.739553091745416,0.692191292019621,2
five,7,1,RSS,0,5.46938775510204,0.739553091745416,0.692191292019621,2
five,7,1,Wasikowski,0,5.46938775510204,0.739553091745416,0.692191292019621,2
five,7,1,origami,0,,,,
five,7,2,random,0,5.46938775510204,0.739553091745416,0.692191292019621,2
five,7,2,RSS,0,5.46938775510204,0.739553091745416,0.692191292019621,2
five,7,2,Wasikowski,0,5.46938775510204,0.739553091745416,0.692191292019621,2
five,7,2,origami,0,,,,
five,7,3,random,0,5.46938775510204,0.739553091745416,0.692191292019621,2
five,7,3,RSS,0,5.46938775510204,0.739553091745416,0.692191292019621,2
five,7,3,Wasikowski,0,5.46938775510204,0.739553091745416,0.692191292019621,2
five,7,3,origami,0,,,,
five,7,4,random,0,5.46938775510204,0.739553091745416,0.692191292019621,2
five,7,4,RSS,0,5.46938775510204,0.739553091745416,0.692191292019621,2
five,7,4,Wasikowski,0,5.46938775510204,0.739553091745416,0.692191292019621,2
five,7,4,origami,0,,,,
five,7,5,random,0,5.46938775510204,0.739553091745416,0.692191292019621,2
five,7,5,RSS,0,5.46938775510204,0.739553091745416,0.692191292019621,2
five,7,5,Wasikowski,0,5.46938775510204,0.739553091745416,0.692191292019621,2
five,7,5,origami,0,,,,
five,7,6,random,0,5.46938775510204,0.739553091745416,0.692191292019621,2
five,7,6,RSS,0,5.46938775510204,0.739553091745416,0.692191292019621,2
five,7,6,Wasikowski,0,5.46938775510204,0.739553091745416,0.692191292019621,2
five,7,6,origami,0,,,,
five,7,7,random,0,5.46938775510204,0.739553091745416,0.692191292019621,2
five,7,7,RSS,0,5.46938775510204,0.739553091745416,0.692191292019621,2
five,7,7,Wasikowski,0,5.46938775510204,0.739553091745416,0.692191292019621,2
five,7,7,origami,0,,,,
five,7,8,random,0,5.46938775510204,0.739553091745416,0.692191292019621,2
five,7,8,RSS,0,5.46938775510204,0.739553091745416,0.692191292019621,2
five,7,8,Wasikowski,0,5.46938775510204,0.739553091745416,0.692191292019621,2
five,7,8,origami,0,,,,
five,7,9,random,0,5.46938775510204,0.739553091745416,0.692191292019621,2
five,7,9,RSS,0,5.46938775510204,0.739553091745416,0.692191292019621,2
five,7,9,Wasikowski,0,5.46938775510204,0.739553091745416,0.692191292019621,2
five,7,9,origami,0,,,,
five,7,10,random,0,5.46938775510204,0.739553091745416,0.692191292019621,2
five,7,10,RSS,0,5.46938775510204,0.739553091745416,0.692191292019621,2
five,7,10,Wasikowski,0,5.46938775510204,0.739553091745416,0.692191292019621,2
five,7,10,origami,0,,,,
five,8,1,random,0,6.53125,0.808161493762231,0.692191292019621,2
five,8,1,RSS,0,6.53125,0.808161493762231,0.692191292019621,2
five,8,1,Wasikowski,0,6.53125,0.808161493762231,0.692191292019621,2
five,8,1,origami,0,,,,
five,8,2,random,0,6.53125,0.808161493762231,0.692191292019621,2
five,8,2,RSS,0,6.53125,0.808161493762231,0.692191292019621,2
five,8,2,Wasikowski,0,6.53125,0.808161493762231,0.692191292019621,2
five,8,2,origami,0,,,,
five,8,3,random,0,6.53125,0.808161493762231,0.692191292019621,2
five,8,3,RSS,0,6.53125,0.808161493762231,0.692191292019621,2
five,8,3,Wasikowski,0,6.53125,0.808161493762231,0.692191292019621,2
five,8,3,origami,0,,,,
five,8,4,random,0,6.53125,0.808161493762231,0.692191292019621,2
five,8,4,RSS,0,6.53125,0.808161493762231,0.692191292019621,2
five,8,4,Wasikowski,0,6.53125,0.808161493762231,0.692191292019621,2
five,8,4,origami,0,,,,
five,8,5,random,0,6.53125,0.808161493762231,0.692191292019621,2
five,8,5,RSS,0,6.53125,0.808161493762231,0.692191292019621,2
five,8,5,Wasikowski,0,6.53125,0.808161493762231,0.692191292019621,2
five,8,5,origami,0,,,,
five,8,6,random,0,6.53125,0.808161493762231,0.692191292019621,2
five,8,6,RSS,0,6.53125,0.808161493762231,0.692191292019621,2
five,8,6,Wasikowski,0,6.53125,0.808161493762231,0.692191292019621,2
five,8,6,origami,0,,,,
five,8,7,random,0,6.53125,0.808161493762231,0.692191292019621,2
five,8,7,RSS,0,6.53125,0.808161493762231,0.692191292019621,2
five,8,7,Wasikowski,0,6.53125,0.808161493762231,0.692191292019621,2
five,8,7,origami,0,,,,
five,8,8,random,0,6.53125,0.808161493762231,0.692191292019621,2
five,8,8,RSS,0,6.53125,0.808161493762231,0.692191292019621,2
five,8,8,Wasikowski,0,6.53125,0.808161493762231,0.692191292019621,2
five,8,8,origami,0,,,,
five,8,9,random,0,6.53125,0.808161493762231,0.692191292019621,2
five,8,9,RSS,0,6.53125,0.808161493762231,0.692191292019621,2
five,8,9,Wasikowski,0,6.53125,0.808161493762231,0.692191292019621,2
five,8,9,origami,0,,,,
five,8,10,random,0,6.53125,0.808161493762231,0.692191292019621,2
five,8,10,RSS,0,6.53125,0.808161493762231,0.692191292019621,2
five,8,10,Wasikowski,0,6.53125,0.808161493762231,0.692191292019621,2
five,8,10,origami,0,,,,
five,9,1,random,0,7.55555555555556,0.869226987360353,0.692191292019621,2
five,9,1,RSS,0,7.55555555555556,0.869226987360353,0.692191292019621,2
five,9,1,Wasikowski,0,7.55555555555556,0.869226987360353,0.692191292019621,2
five,9,1,origami,0,,,,
five,9,2,random,0,7.55555555555556,0.869226987360353,0.692191292019621,2
five,9,2,RSS,0,7.55555555555556,0.869226987360353,0.692191292019621,2
five,9,2,Wasikowski,0,7.55555555555556,0.869226987360353,0.692191292019621,2
five,9,2,origami,0,,,,
five,9,3,random,0,7.55555555555556,0.869226987360353,0.692191292019621,2
five,9,3,RSS,0,7.55555555555556,0.869226987360353,0.692191292019621,2
five,9,3,Wasikowski,0,7.55555555555556,0.869226987360353,0.692191292019621,2
five,9,3,origami,0,,,,
five,9,4,random,0,7.55555555555556,0.869226987360353,0.692191292019621,2
five,9,4,RSS,0,7.55555555555556,0.869226987360353,0.692191292019621,2
five,9,4,Wasikowski,0,7.55555555555556,0.869226987360353,0.692191292019621,2
five,9,4,origami,0,,,,
five,9,5,random,0,7.55555555555556,0.869226987360353,0.692191292019621,2
five,9,5,RSS,0,7.55555555555556,0.869226987360353,0.692191292019621,2
five,9,5,Wasikowski,0,7.55555555555556,0.869226987360353,0.692191292019621,2
five,9,5,origami,0,,,,
five,9,6,random,0,7.55555555555556,0.869226987360353,0.692191292019621,2
five,9,6,RSS,0,7.55555555555556,0.869226987360353,0.692191292019621,2
five,9,6,Wasikowski,0,7.55555555555556,0.869226987360353,0.692191292019621,2
five,9,6,origami,0,,,,
five,9,7,random,0,7.55555555555556,0.869226987360353,0.692191292019621,2
five,9,7,RSS,0,7.55555555555556,0.869226987360353,0.692191292019621,2
five,9,7,Wasikowski,0,7.55555555555556,0.869226987360353,0.692191292019621,2
five,9,7,origami,0,,,,
five,9,8,random,0,7.55555555555556,0.869226987360353,0.692191292019621,2
five,9,8,RSS,0,7.55555555555556,0.869226987360353,0.692191292019621,2
five,9,8,Wasikowski,0,7.55555555555556,0.869226987360353,0.692191292019621,2
five,9,8,origami,0,,,,
five,9,9,random,0,7.55555555555556,0.869226987360353,0.692191292019621,2
five,9,9,RSS,0,7.55555555555556,0.869226987360353,0.692191292019621,2
five,9,9,Wasikowski,0,7.55555555555556,0.869226987360353,0.692191292019621,2
five,9,9,origami,0,,,,
five,9,10,random,0,7.55555555555556,0.869226987360353,0.692191292019621,2
five,9,10,RSS,0,7.55555555555556,0.869226987360353,0.692191292019621,2
five,9,10,Wasikowski,0,7.55555555555556,0.869226987360353,0.692191292019621,2
five,9,10,origami,0,,,,
five,10,1,random,0,8.5,0.921954445729289,0.692191292019621,2
five,10,1,RSS,0,8.5,0.921954445729289,0.692191292019621,2
five,10,1,Wasikowski,0,8.5,0.921954445729289,0.692191292019621,2
five,10,1,origami,0,,,,
five,10,2,random,0,8.5,0.921954445729289,0.692191292019621,2
five,10,2,RSS,0,8.5,0.921954445729289,0.692191292019621,2
five,10,2,Wasikowski,0,8.5,0.921954445729289,0.692191292019621,2
five,10,2,origami,0,,,,
five,10,3,random,0,8.5,0.921954445729289,0.692191292019621,2
five,10,3,RSS,0,8.5,0.921954445729289,0.692191292019621,2
five,10,3,Wasikowski,0,8.5,0.921954445729289,0.692191292019621,2
five,10,3,origami,0,,,,
five,10,4,random,0,8.5,0.921954445729289,0.692191292019621,2
five,10,4,RSS,0,8.5,0.921954445729289,0.692191292019621,2
five,10,4,Wasikowski,0,8.5,0.921954445729289,0.692191292019621,2
five,10,4,origami,0,,,,
five,10,5,random,0,8.5,0.921954445729289,0.692191292019621,2
five,10,5,RSS,0,8.5,0.921954445729289,0.692191292019621,2
five,10,5,Wasikowski,0,8.5,0.921954445729289,0.692191292019621,2
five,10,5,origami,0,,,,
five,10,6,random,0,8.5,0.921954445729289,0.692191292019621,2
five,10,6,RSS,0,8.5,0.921954445729289,0.692191292019621,2
five,10,6,Wasikowski,0,8.5,0.921954445729289,0.692191292019621,2
five,10,6,origami,0,,,,
five,10,7,random,0,8.5,0.921954445729289,0.692191292019621,2
five,10,7,RSS,0,8.5,0.921954445729289,0.692191292019621,2
five,10,7,Wasikowski,0,8.5,0.921954445729289,0.692191292019621,2
five,10,7,origami,0,,,,
five,10,8,random,0,8.5,0.921954445729289,0.692191292019621,2
five,10,8,RSS,0,8.5,0.921954445729289,0.692191292019621,2
five,10,8,Wasikowski,0,8.5,0.921954445729289,0.692191292019621,2
five,10,8,origami,0,,,,
five,10,9,random,0,8.5,0.921954445729289,0.692191292019621,2
five,10,9,RSS,0,8.5,0.921954445729289,0.692191292019621,2
five,10,9,Wasikowski,0,8.5,0.921954445729289,0.692191292019621,2
five,10,9,origami,0,,,,
five,10,10,random,0,8.5,0.921954445729289,0.692191292019621,2
five,10,10,RSS,0,8.5,0.921954445729289,0.692191292019621,2
five,10,10,Wasikowski,0,8.5,0.921954445729289,0.692191292019621,2
five,10,10,origami,0,,,,
Laribi2024,2,1,random,0,29618.5,86.0501307378438,97.2271824131503,0
Laribi2024,2,1,RSS,0,0.5,0.353553390593274,0.353553390593274,0
Laribi2024,2,1,Wasikowski,0,0.5,0.353553390593274,0.353553390593274,0
Laribi2024,2,1,origami,0,,,,
Laribi2024,2,2,random,0,71022.5,133.25023452137,188.443957186215,0
Laribi2024,2,2,RSS,0,0.5,0.353553390593274,0.353553390593274,0
Laribi2024,2,2,Wasikowski,0,0.5,0.353553390593274,0.353553390593274,0
Laribi2024,2,2,origami,0,,,,
Laribi2024,2,3,random,0,162342.5,201.458742674524,281.782052302839,0
Laribi2024,2,3,RSS,0,0.5,0.353553390593274,0.353553390593274,0
Laribi2024,2,3,Wasikowski,0,0.5,0.353553390593274,0.353553390593274,0
Laribi2024,2,3,origami,0,,,,
Laribi2024,2,4,random,0,297572.5,272.75103116212,365.220652482852,0
Laribi2024,2,4,RSS,0,0.5,0.353553390593274,0.353553390593274,0
Laribi2024,2,4,Wasikowski,0,0.5,0.353553390593274,0.353553390593274,0
Laribi2024,2,4,origami,0,,,,
Laribi2024,2,5,random,0,24812.5,78.7599200101168,111.369318036881,0
Laribi2024,2,5,RSS,0,0.5,0.353553390593274,0.353553390593274,0
Laribi2024,2,5,Wasikowski,0,0.5,0.353553390593274,0.353553390593274,0
Laribi2024,2,5,origami,0,,,,
Laribi2024,2,6,random,0,5388.5,36.7032014952374,44.1941738241592,0
Laribi2024,2,6,RSS,0,0.5,0.353553390593274,0.353553390593274,0
Laribi2024,2,6,Wasikowski,0,0.5,0.353553390593274,0.353553390593274,0
Laribi2024,2,6,origami,0,,,,
Laribi2024,2,7,random,0,280070.5,264.60843712928,360.978011795733,0
Laribi2024,2,7,RSS,0,0.5,0.353553390593274,0.353553390593274,0
Laribi2024,2,7,Wasikowski,0,0.5,0.353553390593274,0.353553390593274,0
Laribi2024,2,7,origami,0,,,,
Laribi2024,2,8,random,0,33084.5,90.9457255730032,119.147492629933,0
Laribi2024,2,8,RSS,0,0.5,0.353553390593274,0.353553390593274,0
Laribi2024,2,8,Wasikowski,0,0.5,0.353553390593274,0.353553390593274,0
Laribi2024,2,8,origami,0,,,,
Laribi2024,2,9,random,0,76052.5,137.88808868064,194.100811435707,0
Laribi2024,2,9,RSS,0,0.5,0.353553390593274,0.353553390593274,0
Laribi2024,2,9,Wasikowski,0,0.5,0.353553390593274,0.353553390593274,0
Laribi2024,2,9,origami,0,,,,
Laribi2024,2,10,random,0,2034.5,22.5527160226878,25.809397513309,0
Laribi2024,2,10,RSS,0,0.5,0.353553390593274,0.353553390593274,0
Laribi2024,2,10,Wasikowski,0,0.5,0.353553390593274,0.353553390593274,0
Laribi2024,2,10,origami,0,,,,
Laribi2024,3,1,random,0,412820.666666667,262.304106800569,303.102697607373,0
Laribi2024,3,1,RSS,0,0.666666666666667,0.333333333333333,0.288675134594813,0
Laribi2024,3,1,Wasikowski,0,0.666666666666667,0.333333333333333,0.288675134594813,0
Laribi2024,3,1,origami,0,,,,
Laribi2024,3,2,random,0,462636.666666667,277.679871634786,317.339240171996,0
Laribi2024,3,2,RSS,0,0.666666666666667,0.333333333333333,0.288675134594813,0
Laribi2024,3,2,Wasikowski,0,0.666666666666667,0.333333333333333,0.288675134594813,0
Laribi2024,3,2,origami,0,,,,
Laribi2024,3,3,random,0,216810.666666667,190.092375205086,227.071987576023,0
Laribi2024,3,3,RSS,0,0.666666666666667,0.333333333333333,0.288675134594813,0
Laribi2024,3,3,Wasikowski,0,0.666666666666667,0.333333333333333,0.288675134594813,0
Laribi2024,3,3,origami,0,,,,
Laribi2024,3,4,random,0,170466.666666667,168.55595839694,204.681854074582,0
Laribi2024,3,4,RSS,0,0.666666666666667,0.333333333333333,0.288675134594813,0
Laribi2024,3,4,Wasikowski,0,0.666666666666667,0.333333333333333,0.288675134594813,0
Laribi2024,3,4,origami,0,,,,
Laribi2024,3,5,random,0,264756.666666667,210.062160112456,219.445341605807,0
Laribi2024,3,5,RSS,0,0.666666666666667,0.333333333333333,0.288675134594813,0
Laribi2024,3,5,Wasikowski,0,0.666666666666667,0.333333333333333,0.288675134594813,0
Laribi2024,3,5,origami,0,,,,
Laribi2024,3,6,random,0,286146.666666667,218.382946017108,261.367489321108,0
Laribi2024,3,6,RSS,0,0.666666666666667,0.333333333333333,0.288675134594813,0
Laribi2024,3,6,Wasikowski,0,0.666666666666667,0.333333333333333,0.288675134594813,0
Laribi2024,3,6,origami,0,,,,
Laribi2024,3,7,random,0,437990.666666667,270.182243022084,330.883345304572,0
Laribi2024,3,7,RSS,0,0.666666666666667,0.333333333333333,0.288675134594813,0
Laribi2024,3,7,Wasikowski,0,0.666666666666667,0.333333333333333,0.288675134594813,0
Laribi2024,3,7,origami,0,,,,
Laribi2024,3,8,random,0,337378.666666667,237.128188492591,239.389834278767,0
Laribi2024,3,8,RSS,0,0.666666666666667,0.333333333333333,0.288675134594813,0
Laribi2024,3,8,Wasikowski,0,0.666666666666667,0.333333333333333,0.288675134594813,0
Laribi2024,3,8,origami,0,,,,
Laribi2024,3,9,random,0,70488.6666666667,108.388703798464,127.293217350255,0
Laribi2024,3,9,RSS,0,0.666666666666667,0.333333333333333,0.288675134594813,0
Laribi2024,3,9,Wasikowski,0,0.666666666666667,0.333333333333333,0.288675134594813,0
Laribi2024,3,9,origami,0,,,,
Laribi2024,3,10,random,0,169752.666666667,168.20258948991,205.999747530766,0
Laribi2024,3,10,RSS,0,0.666666666666667,0.333333333333333,0.288675134594813,0
Laribi2024,3,10,Wasikowski,0,0.666666666666667,0.333333333333333,0.288675134594813,0
Laribi2024,3,10,origami,0,,,,
Laribi2024,4,1,random,0,187888.75,153.251733269154,156.177979058451,0
Laribi2024,4,1,RSS,0,0.75,0.306186217847897,0.25,0
Laribi2024,4,1,Wasikowski,0,2.75,0.586301969977929,0.658248290463863,0
Laribi2024,4,1,origami,0,,,,
Laribi2024,4,2,random,0,126474.75,125.735212848271,138.375424065632,0
Laribi2024,4,2,RSS,0,0.75,0.306186217847897,0.25,0
Laribi2024,4,2,Wasikowski,0,2.75,0.586301969977929,0.658248290463863,0
Laribi2024,4,2,origami,0,,,,
Laribi2024,4,3,random,0,297318.75,192.781855344324,205.587184901694,0
Laribi2024,4,3,RSS,0,0.75,0.306186217847897,0.25,0
Laribi2024,4,3,Wasikowski,0,2.75,0.586301969977929,0.658248290463863,0
Laribi2024,4,3,origami,0,,,,
Laribi2024,4,4,random,0,259792.75,180.205698439311,206.95049448704,0
Laribi2024,4,4,RSS,0,0.75,0.306186217847897,0.25,0
Laribi2024,4,4,Wasikowski,0,2.75,0.586301969977929,0.658248290463863,0
Laribi2024,4,4,origami,0,,,,
Laribi2024,4,5,random,0,129306.75,127.135139713613,124.376705977768,0
Laribi2024,4,5,RSS,0,0.75,0.306186217847897,0.25,0
Laribi2024,4,5,Wasikowski,0,2.75,0.586301969977929,0.658248290463863,0
Laribi2024,4,5,origami,0,,,,
Laribi2024,4,6,random,0,130182.75,127.565056931748,123.792755158491,0
Laribi2024,4,6,RSS,0,0.75,0.306186217847897,0.25,0
Laribi2024,4,6,Wasikowski,0,2.75,0.586301969977929,0.658248290463863,0
Laribi2024,4,6,origami,0,,,,
Laribi2024,4,7,random,0,418190.75,228.634738720956,248.537341547483,0
Laribi2024,4,7,RSS,0,0.75,0.306186217847897,0.25,0
Laribi2024,4,7,Wasikowski,0,2.75,0.586301969977929,0.658248290463863,0
Laribi2024,4,7,origami,0,,,,
Laribi2024,4,8,random,0,170014.75,145.78012124429,166.140532475708,0
Laribi2024,4,8,RSS,0,0.75,0.306186217847897,0.25,0
